id,label
1680,CYP51A1
1681,CYR61
1682,CYSRT1
1683,CYSTM1
1684,CYTH1
1685,CYTH2
1686,CYTOR
1687,D2HGDH
1688,DAAM2
1689,DAB2
1690,DAB2IP
1691,DAD1
1692,DAG1
1693,DAGLB
1694,DALRD3
1695,DANCR
1696,DAP
1697,DAP3
1698,DAPK3
1699,DARS
1700,DARS2
1701,DAW1
1702,DAXX
1703,DAZAP1
1704,DAZAP2
1705,DBF4
1706,DBF4B
1707,DBI
1708,DBIL5P
1709,DBN1
1710,DBNDD1
1711,DBNDD2
1712,DBR1
1713,DBT
1714,DCAF1
1715,DCAF11
1716,DCAF12
1717,DCAF13
1718,DCAF15
1719,DCAF17
1720,DCAF4
1721,DCAF4L2
1722,DCAF5
1723,DCAF7
1724,DCAF8
1725,DCAKD
1726,DCBLD1
1727,DCBLD2
1728,DCDC2
1729,DCK
1730,DCLK1
1731,DCLRE1A
1732,DCLRE1B
1733,DCLRE1C
1734,DCN
1735,DCP2
1736,DCPS
1737,DCTD
1738,DCTN1
1739,DCTN3
1740,DCTN4
1741,DCTN5
1742,DCTN6
1743,DCTPP1
1744,DCUN1D2
1745,DCUN1D4
1746,DCUN1D5
1747,DCXR
1748,DDA1
1749,DDAH1
1750,DDB1
1751,DDHD1
1752,DDI2
1753,DDIT4
1754,DDOST
1755,DDR1
1756,DDR2
1757,DDRGK1
1758,DDX1
1759,DDX10
1760,DDX11
1761,DDX12P
1762,DDX17
1763,DDX18
1764,DDX19A
1765,DDX20
1766,DDX21
1767,DDX23
1768,DDX24
1769,DDX27
1770,DDX39A
1771,DDX39B
1772,DDX3X
1773,DDX3Y
1774,DDX41
1775,DDX46
1776,DDX47
1777,DDX49
1778,DDX5
1779,DDX50
1780,DDX51
1781,DDX52
1782,DDX55
1783,DDX56
1784,DECR1
1785,DECR2
1786,DEDD
1787,DEDD2
1788,DEF6
1789,DEF8
1790,DEGS1
1791,DEK
1792,DENND1A
1793,DENND2A
1794,DENND3
1795,DENND4B
1796,DENND5A
1797,DENND5B
1798,DENND6A
1799,DENR
1800,DEPDC1
1801,DEPDC1B
1802,DERA
1803,DERL1
1804,DERL2
1805,DESI1
1806,DEXI
1807,DFFA
1808,DFFB
1809,DGAT1
1810,DGCR14
1811,DGCR2
1812,DGCR6
1813,DGCR6L
1814,DGCR8
1815,DGKB
1816,DGKD
1817,DGKG
1818,DGKQ
1819,DGKZ
1820,DHCR24
1821,DHCR7
1822,DHDDS
1823,DHH
1824,DHODH
1825,DHPS
1826,DHRS12
1827,DHRS13
1828,DHRS2
1829,DHRS3
1830,DHRS7
1831,DHRS7B
1832,DHTKD1
1833,DHX15
1834,DHX16
1835,DHX30
1836,DHX33
1837,DHX34
1838,DHX35
1839,DHX36
1840,DHX37
1841,DHX38
1842,DHX9
1843,DIABLO
1844,DIAPH1
1845,DIAPH2
1846,DIAPH3
1847,DICER1
1848,DIO2
1849,DIRAS1
1850,DIRAS2
1851,DIRAS3
1852,DIRC2
1853,DIS3
1854,DIS3L
1855,DIXDC1
1856,DKC1
1857,DKK1
1858,DKK2
1859,DLAT
1860,DLC1
1861,DLD
1862,DLEU1
1863,DLG3
1864,DLG5
1865,DLGAP4
1866,DLGAP5
1867,DLL1
1868,DLX1
1869,DLX2
1870,DMAP1
1871,DMC1
1872,DMGDH
1873,DMKN
1874,DMTF1
1875,DMTN
1876,DMWD
1877,DMXL2
1878,DNA2
1879,DNAH14
1880,DNAI1
1881,DNAJA1
1882,DNAJA2
1883,DNAJA4
1884,DNAJB1
1885,DNAJB11
1886,DNAJB12
1887,DNAJB14
1888,DNAJB2
1889,DNAJB5
1890,DNAJB6
1891,DNAJB9
1892,DNAJC1
1893,DNAJC10
1894,DNAJC11
1895,DNAJC12
1896,DNAJC13
1897,DNAJC14
1898,DNAJC15
1899,DNAJC16
1900,DNAJC17
1901,DNAJC19
1902,DNAJC2
1903,DNAJC24
1904,DNAJC25
1905,DNAJC27
1906,DNAJC28
1907,DNAJC3
1908,DNAJC4
1909,DNAJC5
1910,DNAJC6
1911,DNAJC7
1912,DNAJC8
1913,DNAJC9
1914,DNAL1
1915,DNAL4
1916,DNALI1
1917,DNASE1L1
1918,DNASE2
1919,DNER
1920,DNLZ
1921,DNM1
1922,DNM1L
1923,DNM2
1924,DNM3OS
1925,DNMBP
1926,DNMT1
1927,DNMT3A
1928,DNMT3B
1929,DNPEP
1930,DNPH1
1931,DNTTIP1
1932,DNTTIP2
1933,DOC2A
1934,DOCK7
1935,DOCK8
1936,DOCK9
1937,DOHH
1938,DOK4
1939,DOK5
1940,DOLK
1941,DPAGT1
1942,DPCD
1943,DPEP1
1944,DPF1
1945,DPF2
1946,DPH1
1947,DPH2
1948,DPH3
1949,DPH5
1950,DPH6
1951,DPH7
1952,DPM1
1953,DPM2
1954,DPM3
1955,DPP3
1956,DPP4
1957,DPP8
1958,DPPA4
1959,DPT
1960,DPY19L3
1961,DPY19L4
1962,DPYD
1963,DPYSL2
1964,DPYSL3
1965,DPYSL5
1966,DRAM2
1967,DRAP1
1968,DRG1
1969,DROSHA
1970,DSC2
1971,DSCAML1
1972,DSCC1
1973,DSCR4
1974,DSE
1975,DSG2
1976,DSN1
1977,DST
1978,DSTN
1979,DTD1
1980,DTD2
1981,DTL
1982,DTNB
1983,DTNBP1
1984,DTWD1
1985,DTX3
1986,DTX4
1987,DTYMK
1988,DUOX1
1989,DUOXA1
1990,DUS1L
1991,DUS2
1992,DUS4L
1993,DUSP12
1994,DUSP13
1995,DUSP14
1996,DUSP15
1997,DUSP16
1998,DUSP18
1999,DUSP21
2000,DUSP23
2001,DUSP8
2002,DUSP9
2003,DUT
2004,DVL1
2005,DVL2
2006,DVL3
2007,DXO
2008,DYNC1I2
2009,DYNC1LI2
2010,DYNC2LI1
2011,DYNLL1
2012,DYNLRB1
2013,DYNLT1
2014,DYNLT3
2015,DYRK1A
2016,DYRK2
2017,DYRK3
2018,DYRK4
2019,DYSF
2020,DZIP1
2021,DZIP3
2022,E2F1
2023,E2F2
2024,E2F3
2025,E2F5
2026,E4F1
2027,EAF2
2028,EAPP
2029,EBAG9
2030,EBI3
2031,EBNA1BP2
2032,EBP
2033,EBPL
2034,ECD
2035,ECE1
2036,ECE2
2037,ECH1
2038,ECHDC1
2039,ECHDC3
2040,ECI2
2041,ECM2
2042,ECSCR
2043,ECSIT
2044,ECT2
2045,EDC3
2046,EDC4
2047,EDEM1
2048,EDEM3
2049,EDIL3
2050,EDN1
2051,EDRF1
2052,EEA1
2053,EED
2054,EEF1A1
2055,EEF1A1P9
2056,EEF1A2
2057,EEF1AKMT1
2058,EEF1D
2059,EEF1DP2
2060,EEF1DP3
2061,EEF1E1
2062,EEF1G
2063,EEF2
2064,EEF2K
2065,EFCAB11
2066,EFCAB2
2067,EFCAB7
2068,EFEMP2
2069,EFHC1
2070,EFHD1
2071,EFL1
2072,EFNA1
2073,EFR3B
2074,EFTUD2
2075,EGFL8
2076,EGLN1
2077,EGLN2
2078,EGR2
2079,EGR3
2080,EHBP1
2081,EHD1
2082,EHD2
2083,EHF
2084,EHHADH
2085,EI24
2086,EID1
2087,EID2
2088,EIF1
2089,EIF1AX
2090,EIF2A
2091,EIF2AK2
2092,EIF2AK3
2093,EIF2B1
2094,EIF2B2
2095,EIF2B3
2096,EIF2B5
2097,EIF2D
2098,EIF2S1
2099,EIF2S2
2100,EIF2S2P2
2101,EIF3A
2102,EIF3B
2103,EIF3C
2104,EIF3D
2105,EIF3E
2106,EIF3F
2107,EIF3G
2108,EIF3H
2109,EIF3J
2110,EIF3K
2111,EIF3L
2112,EIF3M
2113,EIF4A1
2114,EIF4A3
2115,EIF4B
2116,EIF4BP3
2117,EIF4E
2118,EIF4E1B
2119,EIF4E2
2120,EIF4E3
2121,EIF4EBP1
2122,EIF4EBP2
2123,EIF4EBP3
2124,EIF4G1
2125,EIF4G2
2126,EIF4H
2127,EIF5
2128,EIF5A
2129,EIF5A2
2130,EIF5B
2131,EIF6
2132,ELAC1
2133,ELAC2
2134,ELAVL1
2135,ELAVL4
2136,ELF1
2137,ELF2
2138,ELF4
2139,ELK3
2140,ELL
2141,ELL2
2142,ELMO1
2143,ELMO2
2144,ELMOD3
2145,ELN
2146,ELOA
2147,ELOB
2148,ELOBP2
2149,ELOC
2150,ELOF1
2151,ELOVL1
2152,ELOVL2
2153,ELOVL5
2154,ELOVL6
2155,ELP2
2156,ELP3
2157,ELP4
2158,ELP5
2159,ELP6
2160,EMC1
2161,EMC4
2162,EMC7
2163,EMC8
2164,EMC9
2165,EMD
2166,EMG1
2167,EMILIN2
2168,EML1
2169,EML2
2170,EML3
2171,EMP1
2172,EMP3
2173,ENAH
2174,ENDOD1
2175,ENDOG
2176,ENG
2177,ENKD1
2178,ENO1
2179,ENO1-IT1
2180,ENO2
2181,ENO3
2182,ENOPH1
2183,ENOSF1
2184,ENOX1
2185,ENOX2
2186,ENPEP
2187,ENPP1
2188,ENPP2
2189,ENSAP3
2190,ENTPD4
2191,ENTPD5
2192,ENTPD6
2193,ENTPD7
2194,EOMES
2195,EPAS1
2196,EPB41
2197,EPB41L3
2198,EPB41L4A-AS1
2199,EPB41L5
2200,EPC1
2201,EPCAM
2202,EPHA3
2203,EPHA6
2204,EPHB4
2205,EPHB6
2206,EPHX1
2207,EPHX3
2208,EPN1
2209,EPOR
2210,EPRS
2211,EPS8
2212,ERAL1
2213,ERAP1
2214,ERBB2
2215,ERBIN
2216,ERC1
2217,ERCC1
2218,ERCC2
2219,ERCC5
2220,ERCC6L
2221,ERCC8
2222,ERF
2223,ERG
2224,ERGIC1
2225,ERGIC2
2226,ERGIC3
2227,ERH
2228,ERI1
2229,ERI3
2230,ERICH5
2231,ERLEC1
2232,ERLIN1
2233,ERLIN2
2234,ERMAP
2235,ERMP1
2236,ERN1
2237,ERO1A
2238,ERO1LB
2239,ERP29
2240,ERP44
2241,ERRFI1
2242,ESAM
2243,ESD
2244,ESF1
2245,ESM1
2246,ESPN
2247,ESR1
2248,ESRP1
2249,ESRP2
2250,ESRRA
2251,ESRRB
2252,ESRRG
2253,ESYT1
2254,ESYT2
2255,ETAA1
2256,ETF1
2257,ETFA
2258,ETFDH
2259,ETS2
2260,ETV1
2261,ETV4
2262,EVA1A
2263,EVA1B
2264,EVC
2265,EVI5
2266,EVI5L
2267,EVL
2268,EWSR1
2269,EXD2
2270,EXO1
2271,EXO5
2272,EXOC2
2273,EXOC3
2274,EXOC4
2275,EXOC5
2276,EXOC7
2277,EXOC8
2278,EXOSC1
2279,EXOSC10
2280,EXOSC2
2281,EXOSC3
2282,EXOSC4
2283,EXOSC5
2284,EXOSC6
2285,EXOSC7
2286,EXOSC8
2287,EXOSC9
2288,EXPH5
2289,EXT1
2290,EXT2
2291,EXTL2
2292,EXTL3
2293,EYA3
2294,EYA4
2295,EZH1
2296,EZH2
2297,EZR
2298,F2R
2299,F2RL1
2300,F2RL2
2301,F2RL3
2302,F5
2303,F8
2304,FAAH2
2305,FAAP100
2306,FAAP20
2307,FAAP24
2308,FABP6
2309,FADD
2310,FADS1
2311,FADS2
2312,FAF2
2313,FAH
2314,FAHD1
2315,FAM102A
2316,FAM103A1
2317,FAM110B
2318,FAM111A
2319,FAM111B
2320,FAM114A1
2321,FAM120A
2322,FAM120AOS
2323,FAM120B
2324,FAM120C
2325,FAM122A
2326,FAM122B
2327,FAM126A
2328,FAM126B
2329,FAM127A
2330,FAM127B
2331,FAM129B
2332,FAM134C
2333,FAM135A
2334,FAM136A
2335,FAM13A
2336,FAM13B
2337,FAM13C
2338,FAM150B
2339,FAM160B2
2340,FAM162A
2341,FAM167A
2342,FAM167A-AS1
2343,FAM168A
2344,FAM168B
2345,FAM172A
2346,FAM174A
2347,FAM175A
2348,FAM175B
2349,FAM177A1
2350,FAM180A
2351,FAM181B
2352,FAM184A
2353,FAM185A
2354,FAM189B
2355,FAM192A
2356,FAM193B
2357,FAM198B
2358,FAM19A2
2359,FAM19A5
2360,FAM204A
2361,FAM207A
2362,FAM208A
2363,FAM20A
2364,FAM20B
2365,FAM20C
2366,FAM210A
2367,FAM212A
2368,FAM213A
2369,FAM214B
2370,FAM216A
2371,FAM219B
2372,FAM222B
2373,FAM234A
2374,FAM3A
2375,FAM3B
2376,FAM3C
2377,FAM43A
2378,FAM45A
2379,FAM46C
2380,FAM47E
2381,FAM53B
2382,FAM53C
2383,FAM57A
2384,FAM60A
2385,FAM63B
2386,FAM65A
2387,FAM65C
2388,FAM69B
2389,FAM71F1
2390,FAM76A
2391,FAM83A
2392,FAM83C
2393,FAM84B
2394,FAM86DP
2395,FAM89A
2396,FAM89B
2397,FAM8A1
2398,FAM91A1
2399,FAM92A
2400,FAM96A
2401,FAM96B
2402,FAM98A
2403,FANCA
2404,FANCB
2405,FANCC
2406,FANCD2
2407,FANCE
2408,FANCG
2409,FANCI
2410,FANCL
2411,FANCM
2412,FAP
2413,FAR1
2414,FAR2
2415,FARP1
2416,FARP2
2417,FARS2
2418,FARSA
2419,FARSB
2420,FASTK
2421,FASTKD1
2422,FASTKD2
2423,FASTKD3
2424,FASTKD5
2425,FAT3
2426,FAU
2427,FAXC
2428,FAXDC2
2429,FBL
2430,FBLIM1
2431,FBLL1
2432,FBLN2
2433,FBLN5
2434,FBLN7
2435,FBN1
2436,FBN2
2437,FBP1
2438,FBRS
2439,FBRSL1
2440,FBXL12
2441,FBXL13
2442,FBXL15
2443,FBXL16
2444,FBXL17
2445,FBXL18
2446,FBXL19
2447,FBXL20
2448,FBXL3
2449,FBXL4
2450,FBXL5
2451,FBXL6
2452,FBXO16
2453,FBXO21
2454,FBXO28
2455,FBXO31
2456,FBXO33
2457,FBXO36
2458,FBXO38
2459,FBXO41
2460,FBXO45
2461,FBXO5
2462,FBXO6
2463,FBXO7
2464,FBXO8
2465,FBXO9
2466,FBXW11
2467,FBXW2
2468,FBXW5
2469,FCER1G
2470,FCF1
2471,FCGRT
2472,FCHO2
2473,FCHSD1
2474,FCHSD2
2475,FCMR
2476,FCRLA
2477,FCRLB
2478,FDFT1
2479,FDPS
2480,FDX2
2481,FDXR
2482,FECH
2483,FEM1B
2484,FEN1
2485,FERMT1
2486,FERMT3
2487,FEZ2
2488,FGD1
2489,FGD4
2490,FGF1
2491,FGF11
2492,FGF13
2493,FGF2
2494,FGF21
2495,FGF5
2496,FGF7
2497,FGFR1OP
2498,FGFR2
2499,FGFR4
2500,FGFRL1
2501,FGL1
2502,FGR
2503,FH
2504,FHL2
2505,FHOD1
2506,FHOD3
2507,FIBIN
2508,FIBP
2509,FIGN
2510,FIP1L1
2511,FIS1
2512,FITM2
2513,FJX1
2514,FKBP10
2515,FKBP11
2516,FKBP14
2517,FKBP15
2518,FKBP1A
2519,FKBP2
2520,FKBP4
2521,FKBP7
2522,FKBP8
2523,FKBPL
2524,FKTN
2525,FLAD1
2526,FLII
2527,FLNA
2528,FLNC
2529,FLOT2
2530,FLRT2
2531,FLVCR1
2532,FLYWCH1
2533,FLYWCH2
2534,FMN1
2535,FMN2
2536,FMNL1
2537,FMO5
2538,FMOD
2539,FMR1
2540,FN1
2541,FNBP1
2542,FNBP1L
2543,FNDC3B
2544,FNTB
2545,FOPNL
2546,FOSB
2547,FOXB1
2548,FOXC2
2549,FOXD3
2550,FOXJ3
2551,FOXK1
2552,FOXK2
2553,FOXL1
2554,FOXL2
2555,FOXL2NB
2556,FOXM1
2557,FOXO1
2558,FOXO4
2559,FOXP1
2560,FOXP4
2561,FOXRED1
2562,FOXRED2
2563,FPGS
2564,FRAT2
2565,FRG1
2566,FRG1BP
2567,FRMD4B
2568,FRMD8
2569,FRMPD2
2570,FRY
2571,FSCN1
2572,FSD1
2573,FSD1L
2574,FSHR
2575,FSTL1
2576,FSTL3
2577,FSTL4
2578,FTH1P16
2579,FTH1P23
2580,FTH1P5
2581,FTH1P8
2582,FTL
2583,FTLP2
2584,FTLP3
2585,FTSJ1
2586,FTSJ3
2587,FTX
2588,FUBP1
2589,FUCA2
2590,FUK
2591,FUNDC1
2592,FUNDC2
2593,FUOM
2594,FUS
2595,FUT1
2596,FUT10
2597,FUT11
2598,FUT3
2599,FUT4
2600,FUT5
2601,FUT7
2602,FXC1
2603,FXR1
2604,FXR2
2605,FXYD2
2606,FXYD3
2607,FXYD6
2608,FYCO1
2609,FZD1
2610,FZD5
2611,FZD6
2612,FZR1
2613,G3BP1
2614,G3BP2
2615,G6PC3
2616,G6PD
2617,GAA
2618,GABARAP
2619,GABBR1
2620,GABPA
2621,GABRB2
2622,GABRB3
2623,GABRD
2624,GAD1
2625,GADD45A
2626,GADD45G
2627,GADD45GIP1
2628,GAK
2629,GAL3ST1
2630,GAL3ST4
2631,GALE
2632,GALK2
2633,GALNS
2634,GALNT1
2635,GALNT11
2636,GALNT15
2637,GALNT2
2638,GALNT3
2639,GALNT5
2640,GALNT7
2641,GALNT9
2642,GALT
2643,GANAB
2644,GANC
2645,GAPDH
2646,GAPDHP1
2647,GAPDHP65
2648,GAPVD1
2649,GAR1
2650,GAS2
2651,GAS2L1
2652,GAS5
2653,GAS6
2654,GATA4
2655,GATAD2A
2656,GATB
2657,GATC
2658,GBA
2659,GBA3
2660,GBE1
2661,GBF1
2662,GBX2
2663,GCA
2664,GCAT
2665,GCC1
2666,GCC2
2667,GCDH
2668,GCLC
2669,GCM1
2670,GCN1
2671,GCNT2
2672,GCNT3
2673,GCSH
2674,GDA
2675,GDAP1
2676,GDE1
2677,GDF1
2678,GDF15
2679,GDF6
2680,GDI1
2681,GDPD1
2682,GEMIN2
2683,GEMIN4
2684,GEMIN5
2685,GEMIN6
2686,GEMIN7
2687,GEMIN8
2688,GEMIN8P4
2689,GEN1
2690,GET4
2691,GFER
2692,GFI1B
2693,GFM2
2694,GFOD1
2695,GFPT1
2696,GFRA1
2697,GGA1
2698,GGA3
2699,GGCT
2700,GGCX
2701,GGH
2702,GGNBP2
2703,GGPS1
2704,GHITM
2705,GHR
2706,GIGYF2
2707,GIMAP6
2708,GIN1
2709,GINS1
2710,GINS2
2711,GINS3
2712,GINS4
2713,GIPC1
2714,GIPC2
2715,GIT2
2716,GJA1
2717,GK5
2718,GLA
2719,GLB1
2720,GLB1L2
2721,GLDC
2722,GLE1
2723,GLG1
2724,GLI2
2725,GLIPR1
2726,GLIPR1L1
2727,GLMN
2728,GLMP
2729,GLO1
2730,GLOD4
2731,GLP2R
2732,GLRX3
2733,GLS
2734,GLT25D1
2735,GLT8D1
2736,GLT8D2
2737,GLTP
2738,GLTPD2
2739,GLUD2
2740,GLUL
2741,GLYATL2
2742,GLYR1
2743,GM2A
2744,GMDS
2745,GMEB1
2746,GMEB2
2747,GMFB
2748,GMIP
2749,GMNN
2750,GMPPA
2751,GMPPB
2752,GMPR
2753,GMPR2
2754,GNA12
2755,GNA13
2756,GNAI2
2757,GNAI3
2758,GNAS
2759,GNB1
2760,GNB2
2761,GNG10
2762,GNG11
2763,GNG4
2764,GNG5
2765,GNL1
2766,GNL2
2767,GNL3
2768,GNL3L
2769,GNPAT
2770,GNPDA1
2771,GNPDA2
2772,GNPNAT1
2773,GNRH1
2774,GNS
2775,GOLGA1
2776,GOLGA2
2777,GOLGA3
2778,GOLGA7
2779,GOLGB1
2780,GOLIM4
2781,GOLM1
2782,GOLPH3
2783,GOLT1B
2784,GON4L
2785,GON7
2786,GORASP1
2787,GORASP2
2788,GOSR1
2789,GOT1
2790,GOT2
2791,GP1BA
2792,GP6
2793,GPAA1
2794,GPALPP1
2795,GPAM
2796,GPANK1
2797,GPAT3
2798,GPAT4
2799,GPATCH1
2800,GPATCH11
2801,GPATCH2
2802,GPATCH2L
2803,GPATCH3
2804,GPATCH4
2805,GPATCH8
2806,GPBP1L1
2807,GPC1
2808,GPC3
2809,GPC4
2810,GPC6
2811,GPD1L
2812,GPER1
2813,GPHB5
2814,GPHN
2815,GPI
2816,GPKOW
2817,GPM6A
2818,GPN1
2819,GPN2
2820,GPN3
2821,GPNMB
2822,GPR1
2823,GPR108
2824,GPR132
2825,GPR137
2826,GPR137C
2827,GPR143
2828,GPR160
2829,GPR176
2830,GPR18
2831,GPR180
2832,GPR27
2833,GPR39
2834,GPR63
2835,GPR85
2836,GPRC5A
2837,GPRC5C
2838,GPS1
2839,GPS2
2840,GPSM1
2841,GPX1
2842,GPX1P1
2843,GPX2
2844,GPX7
2845,GPX8
2846,GRAMD1A
2847,GRAMD3
2848,GRAMD4
2849,GRAP2
2850,GRB2
2851,GRB7
2852,GREB1
2853,GREB1L
2854,GREM1
2855,GREM2
2856,GRHL3
2857,GRHPR
2858,GRIA3
2859,GRIK2
2860,GRIN2A
2861,GRINA
2862,GRIPAP1
2863,GRK2
2864,GRK3
2865,GRK4
2866,GRK6
2867,GRM6
2868,GRN
2869,GRPEL1
2870,GRPEL2
2871,GRSF1
2872,GRTP1
2873,GRWD1
2874,GSDMC
2875,GSDMD
2876,GSE1
2877,GSG1
2878,GSK3A
2879,GSK3B
2880,GSKIP
2881,GSN
2882,GSPT1
2883,GSR
2884,GSS
2885,GSTA1
2886,GSTA2
2887,GSTA4
2888,GSTCD
2889,GSTM4
2890,GSTO2
2891,GSTP1
2892,GSTT1
2893,GSTT2
2894,GSX2
2895,GTDC1
2896,GTF2A1
2897,GTF2A2
2898,GTF2E1
2899,GTF2F1
2900,GTF2F2
2901,GTF2H1
2902,GTF2H3
2903,GTF2H4
2904,GTF2H5
2905,GTF2I
2906,GTF2IRD1
2907,GTF3A
2908,GTF3C2
2909,GTF3C3
2910,GTF3C4
2911,GTF3C5
2912,GTPBP1
2913,GTPBP10
2914,GTPBP2
2915,GTPBP8
2916,GTSE1
2917,GUCD1
2918,GUF1
2919,GUK1
2920,GULP1
2921,GUSB
2922,GXYLT1
2923,GXYLT2
2924,GYG2
2925,GYPC
2926,GYS1
2927,GZMK
2928,H1F0
2929,H2AFJ
2930,H2AFY
2931,H2AFZ
2932,H2AFZP3
2933,H3F3A
2934,HABP4
2935,HACD2
2936,HACD3
2937,HACE1
2938,HACL1
2939,HADH
2940,HADHA
2941,HADHB
2942,HAGHL
2943,HAP1
2944,HAPLN1
2945,HAPLN2
2946,HARS2
2947,HAS1
2948,HAS2
2949,HAT1
2950,HAUS1
2951,HAUS5
2952,HAUS6
2953,HAUS7
2954,HAVCR1
2955,HAX1
2956,HBB
2957,HBS1L
2958,HCFC1
2959,HCFC1R1
2960,HCFC2
2961,HCG15
2962,HCN3
2963,HDAC1
2964,HDAC10
2965,HDAC11-AS1
2966,HDAC2
2967,HDAC3
2968,HDAC4
2969,HDAC5
2970,HDAC6
2971,HDAC7
2972,HDAC8
2973,HDAC9
2974,HDDC2
2975,HDDC3
2976,HDGF
2977,HDHD2
2978,HDLBP
2979,HEATR1
2980,HEATR3
2981,HEATR9
2982,HEBP1
2983,HECA
2984,HECTD1
2985,HECTD2
2986,HECTD3
2987,HECW1
2988,HECW2
2989,HEG1
2990,HELLS
2991,HELZ
2992,HEMK1
2993,HEPACAM2
2994,HEPH
2995,HERC2P9
2996,HERC4
2997,HERC6
2998,HERPUD1
2999,HERPUD2
3000,HESX1
3001,HEXA
3002,HEXB
3003,HEXDC
3004,HEXIM1
3005,HEXIM2
3006,HEY1
3007,HFM1
3008,HGD
3009,HGS
3010,HGSNAT
3011,HHIP
3012,HIBADH
3013,HIBCH
3014,HIF1A
3015,HIF1AN
3016,HIF3A
3017,HIGD1A
3018,HIGD1AP1
3019,HIGD1AP12
3020,HIGD2A
3021,HIKESHI
3022,HINFP
3023,HINT1
3024,HINT2
3025,HIP1R
3026,HIPK1
3027,HIRA
3028,HIRIP3
3029,HIST1H1PS1
3030,HIST1H2AC
3031,HIST1H2AE
3032,HIST1H2AG
3033,HIST1H2APS4
3034,HIST1H2BB
3035,HIST1H2BG
3036,HIST1H2BH
3037,HIST1H2BN
3038,HIST1H2BO
3039,HIST1H2BPS1
3040,HIST1H3A
3041,HIST1H4H
3042,HIST2H2AB
3043,HIST2H2BE
3044,HIST2H2BF
3045,HIST4H4
3046,HIVEP2
3047,HK3
3048,HLA-DPB1
3049,HLA-DQA1
3050,HLA-DRB5
3051,HLA-F
3052,HLA-F-AS1
3053,HLCS
3054,HLTF
3055,HM13
3056,HMBS
3057,HMCES
3058,HMG20A
3059,HMGA1
3060,HMGA2
3061,HMGB1
3062,HMGB1P1
3063,HMGB1P5
3064,HMGB1P9
3065,HMGB2
3066,HMGB3
3067,HMGB3P6
3068,HMGCL
3069,HMGCS1
3070,HMGN1
3071,HMGN3P1
3072,HMGXB3
3073,HMGXB4
3074,HMMR
3075,HMOX1
3076,HMOX2
3077,HMX2
3078,HN1
3079,HNF1A
3080,HNMT
3081,HNRNPA1
3082,HNRNPA1P10
3083,HNRNPA1P9
3084,HNRNPA2B1
3085,HNRNPA3
3086,HNRNPAB
3087,HNRNPD
3088,HNRNPDL
3089,HNRNPH1
3090,HNRNPH3
3091,HNRNPK
3092,HNRNPL
3093,HNRNPR
3094,HNRNPU
3095,HNRNPUL1
3096,HNRNPUL2
3097,HOMER2
3098,HOMER3
3099,HOMEZ
3100,HOOK1
3101,HOOK3
3102,HOPX
3103,HORMAD1
3104,HOTAIR
3105,HOTAIRM1
3106,HOXA11
3107,HOXA3
3108,HOXA7
3109,HOXA9
3110,HOXB2
3111,HOXB4
3112,HOXB7
3113,HOXB8
3114,HOXB9
3115,HOXC10
3116,HOXC13
3117,HOXC5
3118,HOXC9
3119,HP1BP3
3120,HPCA
3121,HPCAL1
3122,HPDL
3123,HPF1
3124,HPGD
3125,HPS4
3126,HPS6
3127,HRH2
3128,HS1BP3
3129,HS2ST1
3130,HS3ST3A1
3131,HS3ST5
3132,HS6ST2
3133,HSBP1
3134,HSCB
3135,HSD11B1
3136,HSD11B1L
3137,HSD17B12
3138,HSD17B14
3139,HSD17B4
3140,HSD17B6
3141,HSD17B7P2
3142,HSD17B8
3143,HSD3B2
3144,HSDL2
3145,HSF1
3146,HSF2
3147,HSP90AA1
3148,HSP90AA4P
3149,HSP90AB1
3150,HSP90B1
3151,HSPA12B
3152,HSPA13
3153,HSPA14
3154,HSPA1B
3155,HSPA1L
3156,HSPA4
3157,HSPA5
3158,HSPA8
3159,HSPA9
3160,HSPB1
3161,HSPB11
3162,HSPB6
3163,HSPB8
3164,HSPBP1
3165,HSPE1
3166,HTATIP2
3167,HTR2B
3168,HTRA1
3169,HTRA2
3170,HUS1
3171,HUWE1
3172,HVCN1
3173,HYAL2
3174,HYI
3175,HYLS1
3176,HYOU1
3177,HYPK
3178,IAH1
3179,IARS
3180,IARS2
3181,IBA57
3182,IBTK
3183,ICA1
3184,ICAM2
3185,ICAM4
3186,ICE2
3187,ICK
3188,ICMT
3189,ID1
3190,ID2
3191,IDE
3192,IDH1
3193,IDH2
3194,IDH3A
3195,IDH3B
3196,IDI1
3197,IDNK
3198,IDO1
3199,IDS
3200,IDUA
3201,IER2
3202,IER3IP1
3203,IFFO1
3204,IFI16
3205,IFI27L2
3206,IFI35
3207,IFIH1
3208,IFITM1
3209,IFITM10
3210,IFITM3
3211,IFNAR1
3212,IFRD1
3213,IFRD2
3214,IFT122
3215,IFT140
3216,IFT22
3217,IFT43
3218,IFT46
3219,IFT57
3220,IFT74
3221,IFT80
3222,IFT88
3223,IGF1R
3224,IGF2
3225,IGF2BP1
3226,IGF2BP2
3227,IGF2BP3
3228,IGF2R
3229,IGFBP1
3230,IGFBP3
3231,IGFBP5
3232,IGFBP6
3233,IGHM
3234,IGHMBP2
3235,IGSF8
3236,IK
3237,IKBIP
3238,IKBKAP
3239,IKBKG
3240,IKZF4
3241,IL10
3242,IL10RB
3243,IL11RA
3244,IL13RA1
3245,IL13RA2
3246,IL15RA
3247,IL16
3248,IL17RA
3249,IL17RC
